Date,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,BRK-B,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DHR,DIS,DOW,DUK,EMR,EXC,F,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KHC,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,PYPL,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WBA,WFC,WMT,XOM
2017-01-03 00:00:00-05:00,27.174747467041016,47.736995697021484,35.15176010131836,106.20884704589844,103.4800033569336,55.69478225708008,11.430000305175781,127.35708618164062,94.50469207763672,37.68349838256836,145.97776794433594,69.06066131591797,145.53369140625,20.00006866455078,41.20170211791992,1477.5699462890625,334.4773254394531,49.69108963012695,163.8300018310547,50.94242858886719,80.62875366210938,285.7699890136719,56.90098190307617,30.62748146057129,79.99830627441406,42.5340461730957,141.64512634277344,70.54000091552734,25.343257904052734,68.06048583984375,91.73332977294922,76.63246154785156,101.58436584472656,48.913122454330875,61.161014556884766,48.32781982421875,20.673057556152344,9.98572063446045,174.1595916748047,153.2949676513672,225.78067016601562,59.7721061706543,30.675352096557617,39.30699920654297,40.4005012512207,216.98928833007812,117.37129211425781,98.62959289550781,121.07498931884766,30.98668670654297,99.56238555908203,73.77667236328125,68.1025619506836,34.73851776123047,105.07610321044922,66.25515747070312,217.75967407226562,63.69044494628906,101.8180923461914,104.18904876708984,39.58466339111328,62.229942321777344,39.14435577392578,116.86000061035156,148.6862030029297,46.61299514770508,47.97749710083008,36.77244186401367,57.807830810546875,25.95499610900879,127.48999786376953,48.97120666503906,25.153654098510742,35.06350326538086,88.53814697265625,25.11317253112793,71.25448608398438,67.32389831542969,40.25,55.056060791015625,60.791133880615234,49.08055877685547,37.39167022705078,37.981536865234375,135.37083435058594,20.16200828552246,62.362918853759766,141.5201873779297,58.31999969482422,14.465999603271484,62.80256271362305,148.27914428710938,90.7325668334961,95.7839584350586,42.842628479003906,76.3913803100586,41.42790985107422,68.69918823242188,47.137454986572266,61.311580657958984,67.86405181884766
2017-01-04 00:00:00-05:00,27.14434242248535,48.41011047363281,35.43080139160156,106.46419525146484,104.13999938964844,56.4217643737793,11.430000305175781,129.1652374267578,94.67384338378906,37.85900115966797,144.93829345703125,70.19280242919922,147.0634765625,20.37290382385254,41.846012115478516,1487.2900390625,334.67645263671875,49.75840377807617,164.0800018310547,51.63186264038086,80.26847076416016,291.54998779296875,57.52607727050781,30.991191864013672,81.28551483154297,42.929046630859375,141.6717071533203,72.80000305175781,25.192604064941406,67.55225372314453,91.70996856689453,77.11881256103516,102.88671875,48.913122454330875,61.098060607910156,48.039283752441406,20.849302291870117,10.445746421813965,175.09674072265625,153.37362670898438,225.85191345214844,61.5614013671875,32.368385314941406,39.345001220703125,40.38850021362305,218.39059448242188,118.41120147705078,98.90128326416016,122.5739974975586,30.82583236694336,99.39909362792969,73.9127426147461,67.71353912353516,34.613861083984375,105.03115844726562,66.36174774169922,218.3441925048828,64.46244812011719,102.78418731689453,104.0671157836914,39.540531158447266,62.81161880493164,39.360694885253906,118.69000244140625,148.91168212890625,46.7646484375,47.961551666259766,37.25932312011719,57.54917907714844,26.031509399414062,129.41000366210938,49.99812698364258,25.74051856994629,35.23632049560547,88.70734405517578,25.333866119384766,71.50836944580078,66.72615051269531,41.0,55.11498260498047,60.82954788208008,49.6480712890625,38.34041976928711,37.942813873291016,136.4530792236328,20.044841766357422,63.271568298339844,142.9879150390625,58.81999969482422,15.13266658782959,62.725746154785156,148.70159912109375,91.28128051757812,95.80894470214844,43.15898895263672,77.01596069335938,41.38236618041992,68.71573638916016,47.17954635620117,61.66877365112305,67.11738586425781
2017-01-05 00:00:00-05:00,27.28237533569336,48.77726745605469,35.73687744140625,104.86824035644531,105.91000366210938,56.105308532714844,11.239999771118164,129.2581787109375,94.34444427490234,39.022499084472656,142.6545867919922,69.32758331298828,147.1468963623047,20.133220672607422,41.313377380371094,1503.699951171875,331.11029052734375,50.59135437011719,163.3000030517578,50.732242584228516,79.77949523925781,296.1700134277344,58.038307189941406,31.115392684936523,79.55720520019531,42.8029670715332,144.46510314941406,72.79000091552734,25.25119400024414,68.96680450439453,91.31300354003906,77.82894134521484,102.82925415039062,48.913122454330875,61.176734924316406,47.64044952392578,20.855178833007812,10.12848949432373,174.8184051513672,153.89785766601562,224.5695037841797,61.2631950378418,31.757495880126953,39.70100021362305,40.6510009765625,216.7647247314453,117.01303100585938,99.12200164794922,122.16845703125,30.77503204345703,100.4390640258789,73.23238372802734,67.32451629638672,34.69696044921875,103.97049713134766,67.13442993164062,220.05490112304688,63.79817199707031,103.57804870605469,104.25872039794922,39.71705627441406,62.423828125,38.81983184814453,120.66999816894531,148.40228271484375,46.81978225708008,47.94559860229492,36.91765213012695,57.54917907714844,26.01620864868164,131.80999755859375,49.98870086669922,25.087078094482422,35.14536666870117,88.58889770507812,25.5773868560791,71.98226928710938,67.25011444091797,41.060001373291016,55.18233871459961,61.076377868652344,50.0648307800293,38.10787582397461,38.058990478515625,136.6903076171875,19.988601684570312,62.20003890991211,143.20462036132812,57.61000061035156,15.116666793823242,62.239234924316406,148.94955444335938,90.38739013671875,95.85885620117188,42.434696197509766,77.91920471191406,41.47344207763672,68.75716400146484,46.447227478027344,61.8027229309082,66.11685180664062
2017-01-06 00:00:00-05:00,27.58652687072754,48.79255676269531,36.70906066894531,106.06294250488281,108.30000305175781,57.140174865722656,11.319999694824219,132.4689483642578,93.72123718261719,39.79949951171875,144.5453338623047,69.46566009521484,147.50851440429688,20.133220672607422,41.38211441040039,1520.5699462890625,332.63372802734375,50.439910888671875,163.41000366210938,50.90879821777344,79.81380462646484,298.1600036621094,58.48107147216797,31.168621063232422,79.7552490234375,42.643287658691406,144.3941650390625,73.80000305175781,25.301408767700195,69.62753295898438,90.9471435546875,78.23747253417969,104.36146545410156,48.913122454330875,60.972164154052734,47.861080169677734,21.195907592773438,10.120555877685547,176.52561950683594,155.0511932373047,225.21072387695312,60.84407424926758,31.40842056274414,40.307498931884766,41.260501861572266,219.98045349121094,116.68965911865234,100.62459564208984,122.76953887939453,30.885087966918945,99.95777130126953,73.24085998535156,67.15335083007812,34.68864822387695,104.44690704345703,67.20548248291016,221.66246032714844,63.69044494628906,104.32347869873047,105.18199920654297,39.7700080871582,64.22174072265625,39.07223892211914,123.41000366210938,148.83651733398438,47.02655792236328,48.07321548461914,37.455780029296875,58.04800033569336,25.939685821533203,131.07000732421875,50.78950500488281,25.422428131103516,34.97254180908203,88.46199035644531,25.47845458984375,71.9568862915039,67.7740478515625,41.45000076293945,55.165504455566406,61.73460006713867,50.65894317626953,38.34971237182617,37.95829772949219,138.49159240722656,19.664398193359375,61.23995590209961,145.06634521484375,56.77000045776367,15.267333030700684,63.28907012939453,149.16085815429688,91.3255615234375,96.05030822753906,42.70942687988281,78.99540710449219,40.85820007324219,68.81511688232422,46.329383850097656,60.954410552978516,66.07952117919922
2017-01-09 00:00:00-05:00,27.839210510253906,49.11381912231445,36.67306137084961,104.87735748291016,108.56999969482422,56.77241134643555,11.489999771118164,134.2095184326172,93.4986572265625,39.84600067138672,144.85641479492188,69.82464599609375,146.78530883789062,20.0178165435791,40.926795959472656,1529.6400146484375,329.275390625,50.25480270385742,162.02000427246094,50.6313362121582,79.23905944824219,296.260009765625,57.664981842041016,31.417016983032227,78.71105194091797,41.73564147949219,142.7447052001953,73.95999908447266,25.259559631347656,69.20399475097656,90.16876220703125,78.39311981201172,103.76773071289062,48.913122454330875,60.30336380004883,47.68286895751953,20.720060348510742,10.017448425292969,176.00604248046875,153.83668518066406,224.14202880859375,61.12617111206055,31.425872802734375,40.33250045776367,41.35900115966797,218.17495727539062,117.37129211425781,99.79267120361328,121.40809631347656,30.99515151977539,99.9405746459961,73.29188537597656,66.96662902832031,34.3396110534668,104.76150512695312,67.73835754394531,221.62808227539062,63.79817199707031,104.12017059326172,104.8945541381836,39.443443298339844,65.0589828491211,38.7260856628418,124.9000015258789,148.03485107421875,46.83356475830078,48.73524856567383,36.48202133178711,57.863250732421875,25.874099731445312,130.9499969482422,50.29017639160156,26.453136444091797,35.500083923339844,87.53136444091797,25.470849990844727,71.42375183105469,67.3829345703125,41.400001525878906,55.266517639160156,61.15863800048828,51.60773849487305,38.247398376464844,37.586544036865234,137.80963134765625,19.41692543029785,61.231361389160156,145.28306579589844,56.66999816894531,15.41866683959961,63.451255798339844,148.73834228515625,90.64407348632812,95.52591705322266,42.5179328918457,78.55338287353516,40.41325378417969,68.35965728759766,45.65599822998047,61.356239318847656,64.9894027709961
2017-01-10 00:00:00-05:00,27.867279052734375,49.00674057006836,37.168155670166016,104.93209075927734,108.26000213623047,57.473731994628906,11.4399995803833,134.1418914794922,92.1454086303711,39.79499816894531,147.8031005859375,70.55177307128906,147.48065185546875,20.364025115966797,40.995521545410156,1535.25,329.18023681640625,50.46514892578125,161.47000122070312,50.639747619628906,80.49150085449219,298.20001220703125,56.770751953125,31.456937789916992,80.09730529785156,41.73564147949219,143.3566131591797,73.9800033569336,25.426956176757812,70.02561950683594,89.48375701904297,78.88922119140625,103.78688049316406,48.913122454330875,60.19318771362305,48.107177734375,20.596689224243164,10.191943168640137,174.82765197753906,154.0900421142578,223.50074768066406,60.45720291137695,32.59529113769531,40.239498138427734,41.300498962402344,217.88755798339844,118.93558502197266,100.04732513427734,119.86559295654297,30.935897827148438,99.83743286132812,73.50450897216797,66.84214782714844,34.10690689086914,104.13229370117188,67.73835754394531,220.21826171875,63.923858642578125,103.89750671386719,104.73777770996094,38.98448944091797,66.01081848144531,38.89195251464844,124.3499984741211,147.45864868164062,46.67504119873047,47.794044494628906,36.78097915649414,57.84476852416992,25.924386978149414,129.88999938964844,50.03581619262695,26.253406524658203,35.163551330566406,86.27075958251953,25.44801902770996,70.65362548828125,66.7999496459961,41.08000183105469,55.24967575073242,61.02701950073242,51.32399368286133,38.31251907348633,37.470367431640625,136.5346221923828,19.42168426513672,61.231361389160156,145.56874084472656,58.7400016784668,15.324666976928711,63.67316818237305,148.3985595703125,91.52908325195312,94.81844329833984,42.642826080322266,78.1305923461914,40.47462463378906,68.45903778076172,45.97586441040039,60.92762756347656,64.16061401367188
2017-01-11 00:00:00-05:00,28.017019271850586,47.237449645996094,37.21797180175781,105.89876556396484,108.98999786376953,57.259910583496094,11.199999809265137,132.333740234375,92.439208984375,39.95100021362305,146.86183166503906,70.79108428955078,147.78662109375,20.47943115234375,41.2618293762207,1536.1099853515625,329.73406982421875,47.78961181640625,162.22999572753906,50.412742614746094,81.19495391845703,299.5400085449219,56.70128631591797,31.80733299255371,80.24131774902344,43.04669952392578,143.25013732910156,75.7699966430664,25.234453201293945,70.11032104492188,90.23880767822266,79.13239288330078,104.80197143554688,48.913122454330875,60.665306091308594,48.85393524169922,20.790552139282227,10.049173355102539,175.58851623535156,154.71043395996094,224.2132568359375,59.457763671875,33.1189079284668,40.39550018310547,41.49300003051758,220.75296020507812,118.58598327636719,100.18315887451172,121.48049926757812,31.283004760742188,98.60838317871094,74.05730438232422,67.50347900390625,34.11521530151367,105.09407806396484,66.84134674072266,219.32424926757812,63.96873092651367,104.37188720703125,105.2865219116211,39.77883529663086,65.60539245605469,39.25252914428711,126.08999633789062,148.5526123046875,46.62679672241211,49.15799331665039,37.302024841308594,58.37130355834961,26.105846405029297,130.5,49.64011764526367,25.930387496948242,35.57284927368164,86.13539123535156,24.983802795410156,70.87366485595703,66.74093627929688,41.279998779296875,55.64533996582031,60.8843879699707,51.519065856933594,38.43342971801758,37.74919128417969,134.90382385253906,19.326501846313477,61.38566207885742,144.03207397460938,57.459999084472656,15.315333366394043,64.18529510498047,148.68325805664062,92.2813491821289,95.03485107421875,43.11737823486328,78.6014404296875,40.244476318359375,69.91650390625,46.12737274169922,61.19550323486328,64.81765747070312
2017-01-12 00:00:00-05:00,27.900041580200195,47.34561538696289,36.89182662963867,105.58869171142578,108.58999633789062,56.66122817993164,10.760000228881836,131.26913452148438,92.76861572265625,40.68199920654297,146.4034423828125,70.76346588134766,146.7574920654297,20.346271514892578,40.77216720581055,1538.5899658203125,327.4317626953125,47.57927322387695,161.41000366210938,49.79897689819336,80.62875366210938,297.19000244140625,57.17012023925781,31.678712844848633,79.11614227294922,42.14744567871094,143.54278564453125,75.20999908447266,25.14238166809082,69.9663314819336,90.41783142089844,79.07405853271484,102.97290802001953,48.913122454330875,61.011505126953125,48.76907730102539,20.819923400878906,9.98572063446045,173.86265563964844,154.2298583984375,223.64329528808594,59.127315521240234,32.73491287231445,40.31800079345703,41.47650146484375,219.0282745361328,118.03547668457031,99.8605728149414,121.6253433227539,31.079816818237305,98.51383209228516,73.3429183959961,68.01699829101562,34.03211975097656,105.39069366455078,68.51993560791016,217.16648864746094,64.25599670410156,105.24317169189453,106.34911346435547,39.61996841430664,66.19587707519531,38.87752914428711,126.62000274658203,148.17681884765625,46.530303955078125,49.620628356933594,37.26786422729492,57.83552932739258,26.125524520874023,129.17999267578125,49.366905212402344,25.50626564025879,35.65470886230469,86.16077423095703,24.80876922607422,70.9498519897461,66.79257202148438,41.560001373291016,55.66218566894531,60.785667419433594,51.456993103027344,38.37761688232422,37.9505500793457,135.71922302246094,19.516864776611328,61.077064514160156,143.78578186035156,57.150001525878906,15.305999755859375,63.88655090332031,149.11489868164062,92.66191864013672,94.81014251708984,42.81766128540039,78.18824768066406,40.41325378417969,69.49417114257812,45.874847412109375,60.6954460144043,64.46674346923828
2017-01-13 00:00:00-05:00,27.85090446472168,47.8941764831543,37.08208084106445,106.65571594238281,108.52999877929688,56.74675369262695,10.579999923706055,131.91127014160156,92.10088348388672,40.856998443603516,147.70492553710938,70.52416229248047,147.25816345214844,20.426172256469727,41.01270294189453,1545.8199462890625,328.3491516113281,47.301612854003906,161.89999389648438,50.135284423828125,81.0490951538086,298.42999267578125,57.1961669921875,32.277503967285156,79.98030853271484,42.517234802246094,143.53392028808594,75.63999938964844,25.16749382019043,69.44116973876953,90.58907318115234,79.14212799072266,103.48043823242188,48.913122454330875,60.75185012817383,48.472068786621094,20.819923400878906,10.017448425292969,173.5193634033203,155.42684936523438,223.42955017089844,58.893577575683594,32.5865592956543,40.39400100708008,41.547000885009766,219.44149780273438,118.00921630859375,100.23411560058594,121.18360137939453,31.14754867553711,98.49665069580078,73.73412322998047,67.71353912353516,33.97393798828125,105.23790740966797,68.7419662475586,218.80841064453125,64.7676773071289,105.23350524902344,105.8265151977539,39.364017486572266,66.17825317382812,39.16600036621094,128.33999633789062,148.13504028320312,46.578556060791016,49.72431564331055,37.42162322998047,57.918670654296875,26.027141571044922,133.6999969482422,49.85680389404297,25.50379753112793,35.70928955078125,85.91542053222656,24.74789047241211,71.09371185302734,66.7114028930664,41.599998474121094,56.301971435546875,60.45657730102539,51.297386169433594,38.51713943481445,37.795658111572266,136.4011993408203,19.49306869506836,60.168399810791016,144.1009979248047,57.189998626708984,15.850000381469727,64.01458740234375,148.60057067871094,93.148681640625,95.08479309082031,43.03411865234375,77.99608612060547,40.31352996826172,69.41134643554688,46.556663513183594,59.945343017578125,64.47418975830078
2017-01-17 00:00:00-05:00,28.07550811767578,47.79373550415039,37.054893493652344,105.81668853759766,108.0,56.49872589111328,9.819999694824219,130.7959747314453,93.63220977783203,40.486000061035156,146.6081085205078,70.50575256347656,146.18267822265625,19.57396697998047,39.887298583984375,1540.1300048828125,324.41082763671875,47.35209274291992,159.63999938964844,49.084327697753906,80.26847076416016,306.1400146484375,58.25534439086914,32.184364318847656,77.74787902832031,42.14744567871094,145.2631378173828,75.0199966430664,25.100536346435547,71.08445739746094,90.51123809814453,78.70439147949219,103.39425659179688,48.913122454330875,60.94855499267578,47.784706115722656,21.07840919494629,10.001582145690918,172.62863159179688,153.74929809570312,222.78836059570312,57.95863342285156,32.56037902832031,40.230499267578125,41.37300109863281,211.7525177001953,118.78697967529297,99.52098846435547,121.5818862915039,31.156015396118164,98.72871398925781,71.05522155761719,68.40601348876953,34.256500244140625,105.09407806396484,68.25349426269531,218.45596313476562,64.97412872314453,104.94306182861328,106.91526794433594,39.62879943847656,66.82161712646484,38.617916107177734,127.87000274658203,148.02650451660156,47.1988639831543,49.038352966308594,36.00367736816406,57.76164245605469,26.282928466796875,132.88999938964844,50.544551849365234,24.931737899780273,35.563758850097656,86.45689392089844,24.397825241088867,72.10920715332031,68.15780639648438,41.27000045776367,54.03743362426758,60.31944274902344,51.43040084838867,37.51259231567383,38.484962463378906,137.3796844482422,19.564456939697266,60.81133270263672,142.8795928955078,57.04999923706055,15.70533275604248,63.57927322387695,147.5536346435547,91.4848403930664,94.94328308105469,41.88520812988281,78.08257293701172,40.45927429199219,69.74259185791016,45.26879119873047,61.09728240966797,65.22831726074219
